  longitude  | latitude  |        speed         
 -122.676822 | 45.520253 |                  7.2
 -122.677003 | 45.519913 |                    8
 -122.677098 | 45.519727 |                  4.4
 -122.677233 | 45.519462 |                  6.2
 -122.677432 | 45.519107 |                  8.4
 -122.677548 | 45.518927 |                  4.4
 -122.677623 | 45.518787 |                  3.2
 -122.677817 | 45.518463 |                  7.8
 -122.677967 | 45.518187 |                  6.4
 -122.678165 | 45.517853 |                    8
 -122.678287 | 45.517643 |                    5
 -122.678395 |   45.5174 |   0.4153846153846154
 -122.678523 | 45.517107 |                  6.8
 -122.678707 | 45.516723 |    7.333333333333333
  -122.67886 |  45.51643 |                  8.5
 -122.678993 | 45.516163 |    5.166666666666667
   -122.6791 |  45.51592 |                    7
 -122.679257 | 45.515508 |    7.833333333333333
   -122.6794 |  45.51521 |                  6.8
 -122.679488 | 45.515098 |   2.1666666666666665
 -122.679488 | 45.515098 |                    0
 -122.679488 | 45.515098 |                  0.5
 -122.679493 | 45.515092 |                    0
 -122.679512 |  45.51505 |                    1
 -122.679533 | 45.515028 |                 0.75
 -122.679533 | 45.515028 |                    0
 -122.679533 | 45.515028 |                    0
 -122.679555 | 45.514985 |                    1
 -122.679615 | 45.514902 |   0.2777777777777778
 -122.679768 | 45.514677 |                  5.6
  -122.68003 | 45.514408 |                    7
 -122.680097 | 45.514292 |                  2.8
 -122.680227 |  45.51394 |    0.547945205479452
 -122.680438 | 45.513532 |                  9.6
 -122.680663 | 45.513095 |                 10.2
 -122.680852 |  45.51274 |                  8.4
  -122.68105 | 45.512378 |                  8.4
 -122.681223 | 45.512078 |                  7.2
 -122.681423 | 45.511725 |                  8.2
 -122.681505 | 45.511582 |                  3.2
 -122.681523 |  45.51155 |                  0.8
  -122.68189 | 45.510987 |                  6.9
   -122.6821 |  45.51052 |                  1.8
 -122.682285 | 45.510168 |                  8.4
 -122.682492 | 45.509773 |                  9.2
 -122.682672 | 45.509372 |                  9.2
 -122.682885 | 45.508965 |                  9.6
  -122.68303 | 45.508617 |                  7.8
 -122.683043 | 45.508335 |                  6.2
 -122.683047 |  45.50808 |                  5.6
 -122.682823 |  45.50795 |                  4.6
 -122.682422 | 45.507958 |                    6
 -122.682208 | 45.507977 |                  3.2
 -122.682092 | 45.507977 |                  0.5
  -122.68166 | 45.507907 |                  6.8
 -122.681192 | 45.507868 |                  7.4
 -122.680728 | 45.507855 |                    7
 -122.680358 | 45.507837 |                  5.6
 -122.680208 | 45.507832 |                    2
 -122.679352 | 45.507897 |   1.2545454545454546
 -122.679013 | 45.507922 |                  4.8
 -122.678947 | 45.507918 |                 0.25
 -122.678503 | 45.507955 |                  7.2
 -122.677968 | 45.507965 |                  8.2
 -122.677735 | 45.507963 |                  3.2
 -122.677717 |  45.50796 |                  0.1
 -122.677395 | 45.507983 |                  5.2
 -122.676835 | 45.507985 |                  8.8
 -122.676218 | 45.507917 |                  9.6
  -122.67574 | 45.507655 |                  9.2
 -122.675515 | 45.507243 |                  9.6
 -122.675382 | 45.506785 |                 10.4
 -122.675172 | 45.506292 |                 11.2
 -122.674892 | 45.505808 |                 11.4
 -122.674472 | 45.505393 |                 11.2
 -122.674103 | 45.504987 |                 10.6
 -122.673833 | 45.504555 |                 10.2
 -122.673568 | 45.504103 |                 10.8
 -122.673355 | 45.503653 |                 10.4
 -122.673153 | 45.503227 |                  9.8
 -122.672965 | 45.502837 |                  8.8
 -122.672757 |  45.50256 |                  6.8
 -122.672605 | 45.502458 |                  2.8
 -122.672487 | 45.502425 |   0.3333333333333333
 -122.672065 | 45.502452 |                  6.8
 -122.671588 | 45.502612 |                  8.2
 -122.671185 | 45.502743 |                  6.8
 -122.670973 | 45.502813 |                  3.2
 -122.670115 | 45.503038 |   1.3454545454545455
 -122.669552 | 45.503287 |                   13
 -122.669047 | 45.503623 |                 10.8
 -122.668502 | 45.503988 |                 11.8
 -122.667933 | 45.504362 |                   12
 -122.667367 | 45.504732 |                   12
 -122.666833 | 45.505078 |                 11.2
 -122.666267 | 45.505445 |                 11.8
 -122.665705 | 45.505808 |                 11.8
  -122.66521 | 45.506127 |                 10.4
 -122.664755 | 45.506422 |                  9.4
  -122.66425 | 45.506567 |                  8.4
  -122.66377 | 45.506565 |                  7.2
 -122.663528 |  45.50656 |                  3.4
 -122.663483 |  45.50656 |  0.26666666666666666
 -122.663063 | 45.506553 |                  6.8
 -122.662608 | 45.506532 |                  6.8
  -122.66237 | 45.506525 |                  3.4
 -122.661598 | 45.506527 |                  1.4
  -122.66082 | 45.506502 |                 12.2
 -122.660045 | 45.506368 |                 12.2
 -122.659395 | 45.506137 |                 11.2
   -122.6589 | 45.505872 |                  9.4
 -122.658743 | 45.505743 |                    3
 -122.658723 | 45.505682 |                  1.6
 -122.658737 | 45.505343 |                  7.8
 -122.658763 | 45.505018 |                  6.6
 -122.658755 | 45.504927 |   1.6666666666666667
 -122.658412 | 45.504788 |                  8.5
  -122.65775 | 45.504797 |                 10.4
 -122.657148 | 45.504717 |                  9.2
 -122.656783 | 45.504558 |                  6.4
 -122.656383 | 45.504427 |                  7.2
 -122.655852 |  45.50414 |                 10.6
 -122.655298 | 45.503833 |                 10.6
 -122.654948 | 45.503608 |                    7
 -122.654607 | 45.503407 |                    7
 -122.654365 |  45.50304 |                    9
 -122.654317 | 45.502708 |                  6.8
 -122.654332 | 45.502598 |                    2
 -122.654277 | 45.502045 |                  3.3
 -122.654273 | 45.501633 |                  8.6
 -122.654283 | 45.501427 |                    4
 -122.654283 |  45.50121 |                  0.3
  -122.65397 | 45.500972 |                  7.6
 -122.653475 | 45.500847 |                  7.6
 -122.653333 | 45.500815 |                  1.6
 -122.652472 | 45.500665 |                    3
  -122.65164 |  45.50048 |                 13.8
  -122.65068 | 45.500243 |                 15.8
 -122.649667 | 45.500033 |                 16.4
  -122.64861 | 45.499858 |                 16.8
 -122.647658 | 45.499788 |                 14.2
 -122.647117 | 45.499743 |                  7.6
 -122.646888 |  45.49972 |                  3.4
 -122.646512 | 45.499672 |                  6.4
 -122.645927 | 45.499578 |                  9.6
  -122.64529 | 45.499458 |                   10
 -122.644877 |  45.49936 |                    6
 -122.644708 | 45.499315 |  0.42857142857142855
 -122.644335 | 45.499212 |                  6.2
  -122.64311 |  45.49886 |    3.085714285714286
 -122.642375 | 45.498633 |                   12
 -122.641947 |  45.49849 |                  6.4
 -122.641177 | 45.498283 |   2.2666666666666666
 -122.640573 |   45.4981 |                 10.2
 -122.640118 | 45.497952 |                  7.2
 -122.639873 |  45.49789 |                  3.6
 -122.638955 | 45.497823 |   1.1692307692307693
 -122.638302 |  45.49777 |                 10.4
 -122.637543 | 45.497707 |                   12
 -122.636792 | 45.497593 |                 11.8
 -122.636037 |  45.49739 |                 12.8
 -122.635238 | 45.497175 |                 13.2
 -122.634538 | 45.497028 |                   11
 -122.633922 | 45.496957 |                  9.6
  -122.63322 | 45.496875 |                 11.2
 -122.632498 |  45.49679 |                 11.2
 -122.631933 | 45.496747 |                  8.2
 -122.631738 | 45.496743 |                    2
 -122.630978 | 45.496737 |   1.6285714285714286
 -122.630255 |  45.49673 |                 13.6
 -122.629422 | 45.496772 |                 10.4
 -122.628977 |   45.4968 |                  7.4
 -122.627765 |  45.49689 |                 3.68
  -122.62694 | 45.496943 |                 12.8
  -122.62607 | 45.497005 |                 13.6
 -122.624317 | 45.497123 |                 13.6
 -122.623422 | 45.497188 |                   14
 -122.622895 | 45.497225 |                  8.4
 -122.622667 | 45.497243 |  0.21176470588235294
 -122.622278 | 45.497268 |                  6.2
  -122.62214 | 45.497275 |                  2.2
  -122.62184 | 45.497307 |  0.35384615384615387
 -122.621298 | 45.497363 |                  8.4
  -122.62065 | 45.497413 |                 10.2
 -122.619895 | 45.497457 |                 11.6
 -122.619255 | 45.497482 |                   10
 -122.619052 | 45.497488 |                  3.4
 -122.618355 | 45.497502 |   1.7666666666666666
 -122.617692 | 45.497505 |                 10.2
 -122.617077 | 45.497503 |                  9.6
 -122.616582 |   45.4975 |                  7.6
 -122.616258 |   45.4975 |                    5
 -122.616083 |   45.4975 |                  2.8
 -122.615697 | 45.497498 |                    6
 -122.615105 |   45.4975 |                  9.2
   -122.6146 | 45.497498 |                  7.8
 -122.614225 | 45.497495 |                  5.8
 -122.614008 |  45.49749 |                  3.4
 -122.613653 | 45.497497 |                0.675
 -122.613032 | 45.497495 |                  9.6
 -122.612227 | 45.497473 |                 12.6
 -122.611657 | 45.497445 |                  8.8
 -122.611523 |  45.49744 |                 0.25
 -122.611198 | 45.497425 |                  5.2
 -122.610763 | 45.497412 |                  6.6
 -122.610162 |  45.49744 |  0.49473684210526314
 -122.609777 | 45.497442 |                    6
 -122.609388 | 45.497443 |                    6
 -122.608835 | 45.497417 |                  8.6
 -122.608568 | 45.497407 |                    4
  -122.60808 | 45.497438 |                 1.56
 -122.607368 | 45.497438 |                   11
 -122.606453 | 45.497438 |                 14.2
 -122.605365 | 45.497438 |                 16.8
  -122.60426 | 45.497438 |                 17.2
 -122.603295 | 45.497438 |                 14.8
 -122.602468 | 45.497438 |                 12.6
 -122.601663 | 45.497435 |                 12.6
 -122.600307 | 45.497433 |                 10.4
 -122.599632 | 45.497432 |                 10.6
 -122.598847 | 45.497427 |                   12
 -122.598293 | 45.497425 |                  8.6
 -122.597853 | 45.497425 |                  6.8
 -122.597538 | 45.497423 |                  4.8
  -122.59725 |  45.49742 |                  4.4
 -122.596917 | 45.497418 |                  5.4
 -122.596425 | 45.497385 |                  7.4
  -122.59624 | 45.497378 |                  2.8
 -122.595725 | 45.497407 |   2.7333333333333334
  -122.59497 | 45.497402 |                 11.8
 -122.594033 |   45.4974 |                 14.6
 -122.593053 | 45.497398 |                 15.2
 -122.592322 | 45.497387 |                   11
 -122.591943 | 45.497362 |    4.833333333333333
 -122.591195 |  45.49739 |   2.8095238095238093
 -122.590587 |  45.49739 |                   12
 -122.589668 | 45.497375 |   11.666666666666666
  -122.58932 | 45.497353 |                  5.2
 -122.588025 | 45.497373 |   1.7166666666666666
  -122.58712 | 45.497373 |                   14
 -122.586177 | 45.497368 |                 14.4
  -122.58561 | 45.497363 |                  8.4
 -122.584602 | 45.497363 |                  2.7
 -122.583713 | 45.497363 |                 13.8
 -122.582695 | 45.497362 |                 15.8
 -122.581927 | 45.497355 |                 11.4
 -122.581595 | 45.497323 |                  4.8
 -122.580423 | 45.497347 |                1.175
 -122.579587 | 45.497348 |                   13
 -122.578973 | 45.497345 |                    9
 -122.578818 |  45.49735 |  0.10909090909090909
 -122.578387 |  45.49733 |                  6.8
 -122.578162 | 45.497325 |                  3.2
  -122.57737 | 45.497353 |   1.4444444444444444
 -122.576643 |  45.49735 |                 11.2
 -122.576142 | 45.497345 |                  7.4
 -122.575905 | 45.497345 |                  3.4
  -122.57555 | 45.497347 |                    6
 -122.574975 | 45.497345 |                  8.8
 -122.574485 | 45.497343 |                  7.6
 -122.573942 | 45.497318 |                  8.2
  -122.57256 | 45.497335 |   3.6333333333333333
 -122.571947 | 45.497333 |                  9.2
 -122.571412 | 45.497332 |                  8.4
 -122.570957 | 45.497327 |                    7
 -122.570388 | 45.497327 |                  8.8
 -122.569782 | 45.497327 |                  9.6
  -122.56904 | 45.497322 |                 11.6
 -122.568398 | 45.497303 |                  9.4
 -122.568173 | 45.497302 |                  2.8
 -122.567052 | 45.497323 |    3.206896551724138
 -122.566277 | 45.497318 |                 12.2
 -122.565412 | 45.497287 |                 13.4
 -122.564505 | 45.497167 |                 14.4
 -122.563582 | 45.496942 |                   15
 -122.562942 | 45.496758 |                   10
 -122.562805 | 45.496717 |                  1.6
 -122.562777 | 45.496707 |                  0.6
 -122.562587 | 45.496643 |                  3.8
 -122.562158 | 45.496483 |                  7.6
 -122.561932 | 45.496407 |                  3.2
 -122.561347 | 45.496287 |   0.3925925925925926
 -122.560685 | 45.496117 |                 11.2
 -122.559858 | 45.495903 |                 13.8
 -122.559023 | 45.495727 |                 13.4
 -122.558295 | 45.495732 |                 10.6
 -122.557995 | 45.495745 |                  3.8
  -122.55727 | 45.495838 |                 3.15
 -122.556465 | 45.495893 |                 12.8
 -122.555658 | 45.495952 |                 12.4
 -122.554772 | 45.496028 |                   14
 -122.553825 | 45.496113 |                 14.8
 -122.552855 | 45.496188 |                 15.2
  -122.55194 | 45.496247 |                 13.8
 -122.551395 | 45.496273 |                  7.4
  -122.55049 | 45.496363 |                  2.8
 -122.550407 |  45.49637 |                  1.2
 -122.550233 | 45.496383 |                  2.6
 -122.550145 |  45.49639 |                  1.6
 -122.549813 | 45.496412 |                  5.6
 -122.549352 | 45.496442 |                  7.4
 -122.548755 | 45.496483 |                  9.4
 -122.548158 | 45.496528 |                  9.4
 -122.547558 |  45.49655 |                  8.8
 -122.547305 | 45.496558 |                    3
 -122.546228 | 45.496677 |   2.5714285714285716
  -122.54562 |  45.49673 |                  9.6
 -122.545007 | 45.496778 |                  9.6
 -122.544408 | 45.496827 |                    9
 -122.543998 | 45.496857 |                  5.8
 -122.543877 | 45.496865 |                  1.4
 -122.543832 |  45.49687 |                  0.2
 -122.543455 | 45.496885 |                  6.6
  -122.54288 | 45.496907 |                    9
 -122.542283 | 45.496923 |                  9.4
 -122.541655 |  45.49694 |                  9.6
 -122.541057 |  45.49694 |                    9
 -122.540738 | 45.496933 |                  3.8
 -122.539623 |  45.49699 |                 1.05
 -122.539088 | 45.497002 |                  8.4
  -122.53876 | 45.497012 |                  5.2
 -122.538728 | 45.497013 |  0.04285714285714286
  -122.53852 | 45.497017 |                    3
 -122.538045 | 45.497027 |                  7.2
  -122.53743 | 45.497005 |                  9.6
 -122.537133 | 45.497002 |                  4.8
  -122.53635 | 45.497083 |   1.7142857142857142
  -122.53552 | 45.497127 |                 12.8
 -122.534515 | 45.497175 |                 15.4
 -122.532303 |  45.49725 |                 17.1
 -122.531125 | 45.497295 |                 18.2
 -122.530117 | 45.497337 |                 15.8
  -122.52915 | 45.497377 |                 14.8
 -122.528085 | 45.497428 |                 16.6
 -122.526997 |  45.49747 |                 16.8
 -122.526183 | 45.497482 |                 12.6
 -122.525842 | 45.497485 |                  5.4
 -122.525708 | 45.497495 |   0.6666666666666666
 -122.525258 | 45.497545 |                    7
 -122.524883 | 45.497585 |                    6
 -122.524805 | 45.497595 |                 0.24
 -122.524588 | 45.497628 |                  3.4
 -122.524028 | 45.497725 |                  8.8
 -122.523417 | 45.497815 |                  9.8
 -122.523075 | 45.497858 |                  5.4
 -122.522892 | 45.497907 |                 0.75
 -122.522348 | 45.498032 |                  8.8
 -122.521577 | 45.498163 |                 12.2
 -122.521008 | 45.498235 |                    9
 -122.520387 | 45.498367 |                    2
 -122.519665 | 45.498498 |                 11.6
 -122.518772 | 45.498655 |                 14.2
 -122.517737 | 45.498842 |                 16.6
  -122.51656 | 45.499052 |                 18.6
 -122.515422 | 45.499213 |                   18
 -122.514383 | 45.499048 |                 16.6
 -122.513342 | 45.498777 |                 17.2
  -122.51227 | 45.498488 |                 17.8
 -122.511412 | 45.498258 |                   14
 -122.510902 | 45.498122 |                  8.4
 -122.510813 | 45.498097 |                0.175
 -122.510462 | 45.497998 |                    6
 -122.509783 | 45.497818 |                 11.2
 -122.508897 |  45.49759 |                 14.8
 -122.507838 |  45.49732 |                 17.4
 -122.506737 | 45.497032 |                 18.2
 -122.505628 | 45.496745 |                 18.2
 -122.504557 |  45.49646 |                 17.8
 -122.503487 | 45.496185 |                 17.6
 -122.502403 |  45.49594 |                 17.6
  -122.50133 | 45.495718 |                 17.4
 -122.500263 | 45.495502 |                 17.2
 -122.499355 | 45.495312 |                 14.6
 -122.498607 |  45.49517 |                   12
 -122.497792 | 45.495013 |                 13.2
 -122.496957 |  45.49483 |                 13.4
  -122.49627 |  45.49467 |                 11.2
 -122.495982 | 45.494605 |                  4.4
 -122.494823 |  45.49439 |                  4.7
 -122.493958 | 45.494217 |                   14
 -122.493017 | 45.494028 |                 15.2
 -122.492308 |  45.49387 |                 11.4
 -122.492038 | 45.493782 |                  4.4
   -122.4913 |  45.49366 |                    3
  -122.49076 |  45.49354 |                  8.8
  -122.49037 | 45.493457 |                  6.2
 -122.490258 | 45.493433 |                  1.6
 -122.490235 |  45.49343 |                  0.4
 -122.490183 | 45.493418 |                  0.8
 -122.490095 | 45.493393 |                  1.6
 -122.489793 |  45.49332 |                    5
   -122.4896 | 45.493278 |                    3
  -122.48878 | 45.493105 |                 3.35
 -122.488118 | 45.492962 |                 10.8
 -122.487432 | 45.492823 |                   11
 -122.486792 | 45.492693 |                 10.4
 -122.486155 | 45.492565 |                 10.2
  -122.48562 | 45.492455 |                  8.4
 -122.485275 | 45.492393 |                  5.4
 -122.484862 | 45.492325 |                  6.8
 -122.484377 | 45.492232 |                  7.8
 -122.483892 | 45.492122 |                  7.6
 -122.482855 | 45.491933 |                  2.8
  -122.48204 | 45.491737 |                 13.6
 -122.481132 | 45.491543 |                 14.6
 -122.480148 | 45.491345 |                   16
 -122.479108 | 45.491135 |                 16.6
 -122.478112 | 45.490932 |                   16
 -122.477317 |  45.49077 |                 12.6
  -122.47682 | 45.490668 |                  7.8
 -122.476592 | 45.490617 |                  3.6
 -122.476523 | 45.490602 |                 0.15
 -122.476145 | 45.490495 |                  6.6
 -122.475627 | 45.490337 |                  8.8
 -122.475143 | 45.490175 |                    8
 -122.474973 |  45.49012 |                  2.6
 -122.474628 | 45.490025 |                 1.55
 -122.473958 | 45.489838 |                 11.4
 -122.473083 | 45.489652 |                 14.2
 -122.472055 | 45.489547 |                 16.2
 -122.470945 | 45.489585 |                 17.2
  -122.46986 |  45.48977 |                 17.2
 -122.468872 | 45.490088 |                 16.8
  -122.46797 | 45.490528 |                   17
 -122.467142 | 45.491022 |                 16.8
 -122.466367 | 45.491498 |                 15.8
  -122.46574 | 45.491882 |                 12.8
 -122.465262 | 45.492173 |                  9.6
 -122.464742 | 45.492492 |                 10.8
   -122.4642 | 45.492823 |                   11
 -122.463742 | 45.493103 |                  9.4
 -122.463237 | 45.493405 |                 10.4
 -122.462753 | 45.493697 |                  9.8
  -122.46229 | 45.493977 |                  9.4
 -122.461793 | 45.494278 |                 10.2
 -122.461255 | 45.494608 |                 11.2
  -122.46067 | 45.494958 |                 11.8
 -122.460225 | 45.495213 |                  8.6
 -122.459867 |  45.49544 |                  1.9
  -122.45924 | 45.495827 |                   11
 -122.458703 |  45.49616 |                14.25
 -122.457907 |  45.49661 |                 15.8
 -122.456922 | 45.496938 |   13.666666666666666
 -122.456575 | 45.496988 |                 6.25
 -122.456417 | 45.497002 |                    2
  -122.45637 | 45.497007 |                  0.6
 -122.456168 |  45.49702 |                  3.4
 -122.455725 | 45.497032 |                  7.2
 -122.455178 | 45.497033 |                  8.4
 -122.454487 | 45.497032 |                   11
 -122.453672 | 45.497032 |                 12.6
 -122.452823 | 45.497037 |                 13.2
 -122.452027 | 45.497038 |                 12.2
 -122.451247 | 45.497042 |                   12
 -122.450532 | 45.497043 |                   11
 -122.449797 | 45.497048 |                 11.4
 -122.448995 | 45.497055 |                 12.6
 -122.448218 | 45.497058 |                 11.8
 -122.447747 | 45.497062 |                  6.8
 -122.447595 | 45.497065 |                    2
  -122.44759 | 45.497065 |                  0.1
 -122.447337 | 45.497065 |                  4.4
 -122.446665 | 45.497073 |                 10.8
 -122.444947 |  45.49708 |                 13.3
 -122.444265 | 45.497063 |                   10
 -122.444042 | 45.497057 |                    3
 -122.442942 | 45.497077 |                 4.55
 -122.442028 |  45.49708 |                 14.2
  -122.44111 | 45.497082 |                   14
 -122.440255 | 45.497082 |                 13.2
 -122.439492 |  45.49708 |                 11.6
 -122.438913 | 45.497082 |                  8.6
 -122.438625 | 45.497082 |                    4
 -122.438318 | 45.497082 |   0.5777777777777777
 -122.437665 | 45.497085 |                 10.6
 -122.436795 | 45.497095 |                 13.6
 -122.435873 | 45.497103 |                   14
 -122.435193 | 45.497112 |                   10
 -122.434882 | 45.497122 |                  4.2
 -122.434825 | 45.497128 |  0.08888888888888889
 -122.434667 |  45.49714 |                    3
 -122.434165 |   45.4972 |                    8
 -122.433553 | 45.497333 |                   10
 -122.432962 | 45.497495 |                  9.6
 -122.432458 | 45.497628 |                  8.4
 -122.431848 |   45.4978 |                 10.2
 -122.431317 | 45.497898 |                    8
 -122.431072 | 45.497935 |                  3.6
  -122.43089 | 45.498033 |                  3.8
 -122.430872 | 45.498247 |                  4.6
 -122.430903 | 45.498522 |                  6.2
  -122.43092 | 45.498767 |                  5.2
 -122.430943 | 45.499238 |                 2.08
  -122.43095 |  45.49948 |                  5.2
  -122.43095 | 45.499557 |                  1.4
 -122.430953 | 45.499752 |                  4.8
 -122.430958 |  45.50005 |                  6.6
 -122.430957 | 45.500388 |                  7.6
 -122.430955 | 45.500718 |                    7
 -122.430957 | 45.500853 |                  2.2
 -122.430955 | 45.501202 |                 1.76
 -122.430962 | 45.501707 |                 11.4
 -122.430957 | 45.502262 |                 12.2
 -122.430958 | 45.502785 |                 11.2
 -122.430953 | 45.503222 |                  9.2
  -122.43091 | 45.503715 |                 2.08
 -122.430668 | 45.503743 |                    4
 -122.430248 |   45.5036 |                  9.5
 -122.429908 | 45.503483 |                    5
  -122.42985 | 45.503463 |   0.6666666666666666
 -122.429545 | 45.503365 |                 7.75
  -122.42893 | 45.503172 |                 10.6
 -122.428405 | 45.503008 |                    8
 -122.428267 | 45.502968 |                  1.6
 -122.427347 | 45.502903 |                  6.6
 -122.426923 | 45.502903 |                  6.6
 -122.426618 | 45.502903 |                  4.6
   -122.4259 | 45.502108 |                  2.6
  -122.42585 | 45.501753 |                  7.8
 -122.425855 | 45.501377 |                  8.2
 -122.425883 |  45.50111 |                  5.8
 -122.426132 | 45.501007 |                  4.4
 -122.426665 | 45.501042 |                  8.2
 -122.427233 |  45.50103 |                  8.8
  -122.42768 | 45.501045 |                  6.8
 -122.427803 | 45.501048 |                  1.8
 -122.428003 | 45.500967 |                  3.6
  -122.42805 | 45.500712 |                  5.4
 -122.428037 |   45.5005 |                  4.6
 -122.428032 | 45.500473 |   0.6666666666666666
 -122.428032 | 45.500473 |                    1
  -122.42803 | 45.500472 |                    0
  -122.42802 | 45.500318 |                  3.2
 -122.428008 | 45.500058 |                  5.6
 -122.427992 | 45.499825 |                  5.2
 -122.427987 |  45.49973 |                    2
 -122.427908 |  45.49944 |                  6.6
 -122.427802 | 45.499205 |                  5.4
 -122.427752 | 45.499082 |                  2.6
 -122.427733 | 45.498842 |                  5.2
 -122.427763 | 45.498655 |                  4.2
 -122.427748 | 45.498175 |                  2.6
 -122.427907 | 45.498017 |                  4.2
 -122.428377 | 45.498023 |                    7
 -122.429015 | 45.498045 |                  9.8
 -122.429572 | 45.498067 |                  8.4
 -122.430005 | 45.498065 |                  6.6
 -122.430478 | 45.498043 |                  7.2
 -122.430997 | 45.498005 |                    8
 -122.431255 |  45.49798 |                    4
 -122.431945 | 45.497842 |   1.8333333333333333
 -122.432638 | 45.497672 |                 11.4
  -122.43342 | 45.497473 |                 12.8
 -122.434233 |  45.49732 |                   13
 -122.435103 | 45.497242 |                 13.4
 -122.436018 | 45.497222 |                 14.2
  -122.43692 | 45.497212 |                 13.8
  -122.43755 | 45.497212 |                  9.8
 -122.437837 | 45.497212 |                  4.4
 -122.437962 |  45.49721 |  0.12857142857142856
  -122.43841 |  45.49721 |                    7
 -122.438738 | 45.497213 |                    5
 -122.439507 | 45.497207 |                    3
 -122.440203 | 45.497197 |                 10.8
 -122.441045 | 45.497178 |                   13
 -122.441977 | 45.497173 |                 14.6
 -122.442973 | 45.497168 |                 15.4
  -122.44391 | 45.497165 |                 14.4
 -122.444527 |  45.49717 |                  9.4
 -122.445315 | 45.497163 |                 3.05
 -122.446055 | 45.497158 |                 11.6
  -122.44683 | 45.497155 |                   12
 -122.447635 | 45.497145 |                 12.4
 -122.448493 | 45.497138 |                 13.4
 -122.449413 | 45.497138 |                 14.2
 -122.450295 | 45.497138 |                 13.6
    -122.451 | 45.497138 |                 10.8
 -122.451318 |  45.49714 |                  4.6
 -122.451477 |  45.49714 |   0.8666666666666667
  -122.45211 | 45.497128 |                 10.2
 -122.453055 | 45.497122 |                 14.6
  -122.45405 | 45.497118 |                 15.2
 -122.454565 | 45.497118 |                  7.8
 -122.454722 | 45.497118 |                  2.2
 -122.454748 | 45.497118 |  0.06666666666666667
 -122.455177 |  45.49712 |                    7
  -122.45594 | 45.497112 |                 11.8
 -122.456817 |  45.49705 |                 13.8
 -122.457712 |  45.49683 |                 14.6
 -122.458517 |  45.49641 |                 15.6
 -122.459238 | 45.495975 |                 14.6
 -122.459698 | 45.495708 |                  8.8
 -122.460268 | 45.495347 |                 2.44
 -122.460893 | 45.494967 |                   13
  -122.46165 | 45.494497 |                 15.6
 -122.462425 | 45.494023 |                 15.8
 -122.463203 | 45.493542 |                   16
 -122.464008 | 45.493035 |                 16.8
 -122.464862 | 45.492498 |                 17.8
 -122.465753 |  45.49197 |                   18
 -122.466635 | 45.491448 |                 17.8
 -122.467432 |  45.49097 |                   16
 -122.467978 | 45.490662 |                 10.4
 -122.468245 | 45.490537 |                  4.6
 -122.468673 | 45.490295 |                1.125
 -122.469337 | 45.490032 |                   12
 -122.470182 | 45.489803 |                   14
 -122.471098 | 45.489673 |                 14.6
 -122.472077 | 45.489657 |                   15
 -122.472973 | 45.489757 |                   14
 -122.473743 |  45.48993 |                 12.4
 -122.474425 | 45.490112 |                 11.2
 -122.474872 | 45.490242 |                  7.2
 -122.475053 | 45.490297 |                  2.8
 -122.475127 | 45.490317 |                  1.2
 -122.475198 | 45.490337 |                  1.2
  -122.47522 | 45.490342 |  0.02666666666666667
 -122.475405 | 45.490398 |                  3.6
 -122.475928 | 45.490553 |                    9
 -122.476572 | 45.490737 |                 10.6
 -122.477013 | 45.490858 |                    7
 -122.478325 | 45.491095 |    3.566666666666667
 -122.478978 | 45.491223 |                 10.2
 -122.479348 | 45.491297 |                  5.6
 -122.479582 | 45.491342 |                  3.6
 -122.479613 | 45.491347 |   0.6666666666666666
 -122.479613 | 45.491347 |                    0
 -122.479805 | 45.491385 |                  3.6
 -122.481175 | 45.491655 |                 11.2
 -122.481977 |  45.49181 |                 12.8
 -122.482702 | 45.491952 |                 11.4
 -122.483105 | 45.492032 |                    6
 -122.483382 | 45.492085 |                  4.6
 -122.483887 |  45.49219 |                  8.2
  -122.48437 | 45.492302 |                  7.6
 -122.485362 | 45.492483 |                 3.28
 -122.486182 | 45.492648 |                 13.2
 -122.487043 | 45.492823 |                   14
 -122.487953 | 45.493007 |                 14.8
 -122.488902 | 45.493198 |                 15.2
 -122.489842 | 45.493392 |                   15
 -122.490752 | 45.493575 |                 14.8
 -122.491712 | 45.493767 |                 15.4
 -122.492607 |  45.49395 |                 14.2
 -122.493367 | 45.494108 |                 12.2
 -122.494118 | 45.494268 |                   12
  -122.49464 | 45.494412 |                    8
 -122.495325 |  45.49454 |                 2.85
 -122.495853 |  45.49464 |                    8
  -122.49604 | 45.494675 |                  2.6
   -122.4961 | 45.494688 |                    1
 -122.496112 | 45.494692 |                    0
 -122.496178 | 45.494705 |                  1.4
 -122.496485 |  45.49477 |                  5.2
 -122.497052 | 45.494888 |                  9.6
 -122.497912 | 45.495067 |                 11.5
 -122.498643 | 45.495213 |                 11.8
 -122.499442 | 45.495372 |                   13
   -122.5003 |  45.49555 |                   14
 -122.501175 |  45.49573 |                   14
 -122.502062 | 45.495893 |                 14.2
 -122.502808 | 45.496043 |                   15
 -122.503885 | 45.496303 |                 14.5
 -122.504308 |  45.49646 |                  6.2
 -122.504658 | 45.496527 |   1.8823529411764706
 -122.505302 | 45.496675 |                 10.8
 -122.505898 | 45.496832 |                  9.2
  -122.50615 |   45.4969 |                  3.6
 -122.506272 |  45.49693 |                  2.4
