  longitude  | latitude  |        speed        
 -122.653895 | 45.434678 |                15.6
 -122.654255 | 45.433987 |                16.6
 -122.720977 | 45.584062 |               4.875
 -122.654677 | 45.433268 |                17.4
 -122.721447 | 45.584055 |                 7.2
 -122.655082 | 45.432567 |                17.2
 -122.721852 | 45.584168 |                 6.8
 -122.655407 | 45.431897 |                15.8
 -122.722298 | 45.584345 |                 7.8
 -122.655713 |  45.43128 |                14.8
  -122.72245 | 45.584405 |                 2.4
 -122.722633 | 45.584432 |                   4
 -122.656682 |  45.43014 |                  15
 -122.722973 | 45.584127 |   7.333333333333333
  -122.65743 | 45.429603 |                16.8
 -122.723297 | 45.583677 |                  11
 -122.658068 | 45.428962 |                17.8
  -122.72364 | 45.583203 |                11.6
 -122.658357 | 45.428168 |                18.4
   -122.7239 | 45.582847 |                 8.6
 -122.658568 | 45.427357 |                18.6
 -122.724153 | 45.582485 |                 8.8
 -122.658875 | 45.426593 |                17.8
  -122.72445 | 45.582082 |                  10
 -122.659407 | 45.425908 |                17.6
 -122.724803 | 45.581598 |                11.8
 -122.659952 | 45.425257 |                16.8
  -122.72509 | 45.581253 |                 8.4
 -122.660473 | 45.424652 |                  16
 -122.660928 |  45.42413 |                13.6
 -122.661318 | 45.423642 |                12.6
 -122.661643 | 45.423183 |                11.6
 -122.661875 |  45.42283 |                 8.6
 -122.725663 | 45.580408 |                 3.5
 -122.726025 | 45.579928 |                11.6
 -122.726223 |  45.57972 |                   5
  -122.66207 | 45.422502 |  1.3333333333333333
 -122.662262 | 45.422138 |                 8.6
 -122.662438 | 45.421712 |                  10
 -122.726478 | 45.579342 |                1.96
 -122.662558 | 45.421308 |                 9.2
   -122.7268 | 45.578872 |                11.6
 -122.662633 | 45.420967 |                 7.8
 -122.727203 | 45.578333 |                13.4
 -122.727602 | 45.577793 |                13.4
 -122.727983 |  45.57729 |                12.4
 -122.728367 | 45.576805 |                12.2
 -122.662693 |  45.42068 |                 1.6
 -122.728657 | 45.576475 |                   8
 -122.662755 | 45.420565 |                 2.6
 -122.728752 | 45.576357 |                 2.4
 -122.663015 | 45.420542 |                 4.2
 -122.663497 | 45.420608 |                 7.8
 -122.664035 | 45.420672 |                 8.6
 -122.664607 | 45.420732 |                 9.2
 -122.665175 | 45.420802 |                   9
 -122.665768 | 45.420872 |                 9.6
 -122.666385 | 45.420942 |                 9.8
 -122.666965 |  45.42101 |                11.5
 -122.667372 | 45.421058 |                 6.4
 -122.667527 | 45.421075 |                 2.4
 -122.667672 | 45.421053 |  1.8333333333333333
 -122.667815 | 45.420883 |                 5.5
  -122.66785 | 45.420702 |                   4
 -122.667865 |   45.4205 |  1.1428571428571428
 -122.667922 | 45.420138 |   6.833333333333333
 -122.667953 | 45.419825 |   5.666666666666667
  -122.66772 |  45.41969 |                 4.8
  -122.66725 | 45.419653 |                 7.8
  -122.66671 | 45.419612 |                 8.8
  -122.66612 | 45.419567 |                 9.4
  -122.66551 |   45.4195 |                 9.8
   -122.6643 |  45.41936 |                 9.6
 -122.663747 | 45.419292 |                   9
 -122.663268 | 45.419235 |                 7.4
 -122.663058 | 45.419007 |                   5
 -122.663137 | 45.418678 |                 7.8
 -122.663258 |  45.41827 |                 9.6
 -122.663363 | 45.417822 |                10.2
 -122.663462 |  45.41734 |                  11
 -122.663568 | 45.416825 |                11.6
 -122.663675 | 45.416333 |                  11
 -122.663753 | 45.415982 |                 7.8
 -122.663792 | 45.415805 |                 3.6
 -122.663798 | 45.415773 |                 0.6
 -122.663798 | 45.415773 |                   0
 -122.663822 | 45.415668 |                 3.5
 -122.663905 | 45.415293 |                 8.8
 -122.664007 | 45.414823 |                10.8
 -122.664117 | 45.414322 |                11.4
 -122.664223 | 45.413825 |                11.2
 -122.664327 | 45.413365 |                10.4
 -122.664427 | 45.412898 |                10.8
 -122.664542 | 45.412355 |                12.4
  -122.66466 |  45.41177 |                13.2
 -122.664733 |  45.41121 |                12.6
 -122.664488 | 45.410687 |                12.4
 -122.664008 | 45.410185 |                13.6
 -122.663477 | 45.409752 |                12.8
  -122.66269 | 45.409585 |                13.2
  -122.66269 | 45.409585 |                 NaN
  -122.66182 | 45.409482 |                 NaN
  -122.66182 | 45.409482 |                  14
 -122.660962 | 45.409367 |                 NaN
 -122.660962 | 45.409367 |                13.8
 -122.660318 |  45.40911 |                 NaN
 -122.660318 |  45.40911 |                11.8
 -122.660055 | 45.408597 |                 NaN
 -122.660055 | 45.408597 |                  12
 -122.660067 |  45.40802 |                 NaN
 -122.660067 |  45.40802 |                  13
 -122.660068 | 45.407427 |                 NaN
 -122.660068 | 45.407427 |                13.4
 -122.660062 | 45.406805 |                14.2
 -122.660062 | 45.406805 |                 NaN
 -122.660057 | 45.406135 |                 NaN
