  longitude  | latitude  |        speed        
 -122.664015 | 45.410155 |                  10
 -122.663453 | 45.409733 |                  16
 -122.662585 | 45.409567 |                  14
 -122.661645 | 45.409448 |                14.8
 -122.660732 | 45.409315 |                14.4
 -122.660127 | 45.408895 |                13.4
 -122.660053 |  45.40828 |                8.25
  -122.66007 | 45.407667 |                13.4
  -122.66006 | 45.407043 |                13.8
  -122.66006 | 45.406385 |  12.166666666666666
 -122.660055 | 45.405693 |                  19
 -122.660052 | 45.405013 |                  15
 -122.659955 |  45.40437 |                14.2
 -122.659568 | 45.403783 |                14.4
 -122.659002 | 45.403252 |                14.8
 -122.658412 | 45.402715 |                14.8
 -122.657828 | 45.402182 |                  15
 -122.657253 | 45.401648 |                14.6
 -122.656697 | 45.401105 |                14.8
  -122.65614 | 45.400558 |                14.8
 -122.655568 | 45.400035 |                14.6
 -122.655023 |  45.39954 |                13.6
  -122.65448 | 45.399042 |                  14
 -122.653922 |  45.39853 |                14.2
 -122.653365 |  45.39802 |                  14
 -122.652792 |  45.39749 |                14.8
 -122.652193 | 45.396942 |                15.2
  -122.65154 | 45.396398 |                15.6
  -122.65089 | 45.395818 |                16.4
  -122.65024 | 45.395227 |                16.4
 -122.649608 | 45.394645 |                16.2
 -122.648995 | 45.394083 |                15.4
 -122.648408 | 45.393542 |                  15
 -122.647863 | 45.393028 |                  14
  -122.64733 | 45.392542 |                13.6
 -122.646798 | 45.392052 |                13.6
 -122.646267 | 45.391557 |                13.6
 -122.645735 | 45.391073 |                13.4
 -122.645205 | 45.390593 |                13.4
 -122.644667 | 45.390093 |                  14
 -122.644095 | 45.389568 |                14.6
 -122.643503 | 45.389028 |                  15
 -122.642895 | 45.388475 |                15.4
 -122.642298 |  45.38793 |                  15
 -122.641743 | 45.387412 |                14.2
 -122.641095 | 45.386815 |  13.833333333333334
 -122.640553 | 45.386312 |                  14
 -122.640102 | 45.385887 |               14.75
 -122.639438 | 45.385202 |  15.166666666666666
 -122.639157 | 45.384548 |                  15
  -122.63902 | 45.383878 |                  15
 -122.638713 | 45.383217 |                15.4
 -122.638167 | 45.382563 |                16.8
 -122.637603 | 45.381882 |                17.4
 -122.637223 |  45.38117 |                16.8
  -122.63698 | 45.380417 |                17.2
 -122.636563 | 45.379722 |                16.6
 -122.635963 | 45.379167 |                15.2
 -122.635373 | 45.378673 |                14.2
 -122.634793 | 45.378178 |                14.2
 -122.634213 | 45.377683 |                  14
 -122.633638 |  45.37719 |                  14
 -122.633065 |   45.3767 |                  14
  -122.63247 | 45.376193 |                14.6
 -122.631872 |  45.37568 |                14.6
 -122.631275 |  45.37521 |                13.8
 -122.630608 | 45.374762 |                14.4
 -122.629933 |  45.37431 |                14.4
 -122.629273 | 45.373847 |                14.6
 -122.628577 | 45.373402 |                14.6
 -122.627803 | 45.372982 |                15.2
 -122.626928 | 45.372568 |                16.4
 -122.626035 | 45.372152 |                16.6
 -122.625177 |  45.37175 |                15.8
 -122.624392 | 45.371367 |                14.8
 -122.623598 | 45.370997 |                14.8
 -122.622727 | 45.370663 |                15.4
 -122.621785 | 45.370358 |                16.2
 -122.620842 | 45.370067 |                15.8
 -122.619963 | 45.369703 |                15.8
 -122.619243 |  45.36929 |                14.2
 -122.618622 | 45.368918 |                12.4
 -122.618027 | 45.368563 |                12.2
 -122.617428 | 45.368208 |                  12
 -122.616823 |  45.36785 |                12.2
 -122.616193 | 45.367482 |                12.8
 -122.615512 | 45.367153 |                12.8
 -122.614803 | 45.366855 |                12.8
