  longitude  | latitude  |        speed         
 -122.686815 | 45.522915 |                  4.2
 -122.686952 | 45.522913 |                  1.4
 -122.686952 | 45.522913 |                    0
 -122.686952 | 45.522913 |                    0
 -122.686993 | 45.522913 |   1.6666666666666667
 -122.687225 | 45.522917 |                  3.8
 -122.687505 | 45.522925 |                  4.6
 -122.687837 | 45.522942 |                  5.2
 -122.688183 |  45.52296 |                  5.2
 -122.688493 | 45.522973 |                  4.8
 -122.688747 | 45.522985 |                  3.8
 -122.688958 | 45.522997 |                  2.6
 -122.689083 | 45.523005 |                    2
 -122.689305 | 45.523015 |                 0.64
 -122.689667 | 45.523035 |                  5.6
 -122.689885 | 45.523047 |                  3.6
 -122.690275 | 45.523068 |                  1.4
  -122.69083 | 45.523098 |                 10.4
 -122.691353 | 45.523123 |                  7.8
 -122.691793 | 45.523143 |                  6.6
 -122.691998 | 45.523153 |                  2.2
 -122.692013 | 45.523153 |                 0.12
  -122.69219 | 45.523162 |                  3.4
 -122.692618 | 45.523182 |                  5.4
 -122.692822 | 45.523193 |                  3.4
 -122.693447 | 45.523233 |                 2.35
  -122.69399 | 45.523258 |                  8.4
 -122.694477 | 45.523285 |                  7.6
 -122.694865 | 45.523303 |                    6
  -122.69521 |  45.52332 |                 1.35
 -122.695685 |  45.52334 |                  7.2
 -122.696217 | 45.523368 |                  8.6
  -122.69678 | 45.523395 |                  8.8
 -122.697197 | 45.523415 |                  6.4
  -122.69757 | 45.523433 |                  5.8
 -122.697897 | 45.523463 |                    5
 -122.698712 | 45.523575 |                  3.2
 -122.699347 | 45.523668 |                   10
 -122.699687 | 45.523718 |                  5.4
  -122.69974 | 45.523727 |  0.11428571428571428
 -122.700105 | 45.523775 |                  5.8
 -122.700658 | 45.523883 |                    9
 -122.701275 | 45.524018 |                   10
  -122.70184 | 45.524153 |                  9.2
 -122.702472 | 45.524263 |                   10
 -122.703168 | 45.524278 |                 10.8
 -122.703907 |  45.52427 |                 11.6
  -122.70472 |  45.52425 |                 12.6
 -122.705583 | 45.524212 |                 13.4
  -122.70638 | 45.524155 |                 12.4
 -122.707222 | 45.524042 |                 13.2
 -122.708685 | 45.523803 |                 11.5
 -122.709345 | 45.523607 |                   11
 -122.709955 | 45.523443 |                 10.2
 -122.711308 | 45.523028 |                 11.5
 -122.712073 | 45.522832 |                 12.6
 -122.712885 | 45.522712 |                   13
 -122.713713 | 45.522663 |                 12.8
 -122.714587 | 45.522627 |                 13.6
 -122.715418 | 45.522553 |                   13
 -122.716162 | 45.522257 |                 13.4
 -122.716808 | 45.521835 |                 13.8
 -122.717605 |   45.5216 |                 13.6
 -122.718438 | 45.521647 |                   13
 -122.719288 | 45.521663 |                 13.4
 -122.720023 | 45.521372 |                 13.4
 -122.720552 | 45.520908 |                 13.2
 -122.721068 | 45.520435 |                 13.4
 -122.721577 | 45.519973 |                   13
 -122.722102 | 45.519497 |                 13.4
 -122.722745 |  45.51909 |                 13.6
 -122.723565 | 45.518903 |                 13.6
 -122.724408 | 45.519007 |                 13.6
 -122.725187 | 45.519295 |                 13.4
  -122.72598 |  45.51957 |                 13.6
 -122.726815 | 45.519762 |                 13.6
 -122.727688 | 45.519768 |                 13.8
 -122.728528 |  45.51958 |                 13.8
 -122.730047 | 45.518887 |                 14.1
 -122.730895 | 45.518715 |                 13.8
 -122.731753 |  45.51869 |                 13.2
 -122.732607 | 45.518835 |                 13.8
  -122.73339 | 45.519007 |                 12.6
 -122.734155 |  45.51915 |                 12.4
 -122.735002 | 45.519318 |                 13.6
  -122.73586 | 45.519502 |                   14
 -122.736685 | 45.519582 |                 12.8
   -122.7375 | 45.519492 |                 12.8
 -122.738258 |  45.51927 |                 12.8
 -122.739008 | 45.519032 |                 12.8
 -122.739767 |  45.51879 |                 12.8
  -122.74052 | 45.518547 |                   13
 -122.741252 | 45.518285 |                 12.6
 -122.741933 |  45.51797 |                 12.6
 -122.742532 | 45.517588 |                 12.8
 -122.743133 | 45.517183 |                 13.2
 -122.743793 |  45.51678 |                 13.6
  -122.74453 | 45.516438 |                 13.8
 -122.745285 | 45.516178 |                   13
 -122.745913 | 45.516007 |                 10.4
 -122.746287 | 45.515943 |                  5.8
 -122.747157 | 45.515905 |                  2.8
 -122.747832 |  45.51601 |                 10.8
 -122.748535 | 45.516132 |                 11.2
 -122.749263 | 45.516278 |                 11.8
 -122.750847 |  45.51647 |                 12.5
 -122.751652 | 45.516267 |                 13.4
 -122.752178 | 45.516018 |                  9.6
  -122.75248 | 45.515888 |                  5.2
 -122.752605 | 45.515827 |                  2.2
 -122.752955 | 45.515655 |                0.875
 -122.753322 | 45.515487 |                  6.6
 -122.753547 | 45.515372 |                  4.2
 -122.753903 | 45.515158 |  0.30833333333333335
 -122.754022 | 45.515088 |                  2.2
 -122.754222 | 45.514942 |                  4.8
 -122.754565 |  45.51472 |                  7.2
 -122.754888 | 45.514415 |                  8.4
 -122.755185 | 45.514027 |                  9.8
 -122.755503 | 45.513643 |                  9.8
 -122.755832 | 45.513277 |                  9.6
 -122.756697 | 45.512567 |                 10.2
 -122.757243 |  45.51232 |                   10
 -122.757797 | 45.512158 |                  9.2
 -122.758375 |    45.512 |                  9.6
 -122.758925 | 45.511827 |                  9.4
 -122.759467 | 45.511628 |                  9.6
 -122.760015 | 45.511347 |                 10.6
 -122.760502 | 45.510975 |                   11
 -122.760928 | 45.510635 |                   10
  -122.76123 | 45.510415 |                  6.4
  -122.76136 | 45.510255 |                 1.05
 -122.761787 | 45.509967 |                  9.4
 -122.762458 | 45.509652 |                 12.8
  -122.76318 | 45.509335 |                   13
  -122.76386 | 45.509085 |                 11.8
 -122.765263 |  45.50875 |                 11.5
 -122.765993 | 45.508657 |                 11.4
  -122.76668 |  45.50863 |                 10.4
 -122.767368 | 45.508667 |                 10.8
 -122.767983 | 45.508703 |                  9.4
 -122.768598 | 45.508747 |                  9.6
